deflatortype,Deflators
ER 2012,0.575508569
EE 2012,0.897733089
ET 2012,0.899736084
FK 2012,1.07338771
FO 2012,1.0417221
FJ 2012,0.91015811
FI 2012,0.99582609
FR 2012,1.04382518
GF 2012,1.04382518
PF 2012,1.04382518
TF 2012,1.04382518
GA 2012,1.259232663
GM 2012,1.028587002
GE 2012,1.197540104
DE 2012,0.99299747
GH 2012,0.882543866
GI 2012,1.07338771
GR 2012,1.13356415
GL 2012,1.0417221
GD 2012,0.844862757
GP 2012,1.04382518
GU 2012,0.90563469
GT 2012,0.78811461
GG 2012,1.07338771
GN 2012,1.014611166
GW 2012,0.830478324
GY 2012,0.92168685
HT 2012,0.935727115
HM 2012,1.28479326
VA 2012,1.02904741
HN 2012,0.963938553
HK 2012,0.847699778
HU 2012,1.00559663
IS 2012,0.73692867
IN 2012,1.014157318
ID 2012,1.197972034
IR 2012,0.938481372
IQ 2012,1.381751999
IE 2012,0.98306806
IM 2012,1.07338771
IL 2012,0.844500721
IT 2012,1.02904741
JM 2012,0.979345544
JP 2012,1.33650719
JE 2012,1.07338771
JO 2012,0.86216411
KZ 2012,1.429882853
KE 2012,0.78513273
KI 2012,1.275042938
KP 2012,1
KR 2012,0.88691899
XK 2012,0.995114534
KW 2012,1.323503186
KG 2012,1.065916574
LA 2012,0.874775839
LV 2012,0.969763864
LB 2012,0.860409841
LS 2012,1.12668093
LR 2012,0.993676837
LY 2012,2.783580227
LI 2012,1.06579073
LT 2012,0.973194958
LU 2012,0.99035201
MO 2012,0.80196183
MK 2012,0.874245718
MG 2012,1.014596676
MW 2012,1.059217647
MY 2012,1.191441826
MV 2012,0.747254098
ML 2012,0.930239506
MT 2012,0.924539906
MH 2012,0.887795148
MQ 2012,1.04382518
MR 2012,1.248503205
MU 2012,1.016555135
YT 2012,1.04382518
MX 2012,1.153371004
FM 2012,0.814961219
MD 2012,0.943639049
MC 2012,1.04382518
MN 2012,1.388658614
ME 2012,0.848672013
MS 2012,1.07338771
MA 2012,1.014507426
MZ 2012,1.57357919
MM 2012,1.279036206
NA 2012,1.124881243
NR 2012,1.970919797
NP 2012,0.844357168
NL 2012,1.02351123
NC 2012,1.04382518
NZ 2012,1.03930034
NI 2012,1.078266737
NE 2012,1.0863509
NG 2012,1.391469123
NU 2012,1.03930034
NF 2012,1.28479326
MP 2012,0.90563469
NO 2012,1.29233833
OM 2012,1.250528135
PK 2012,0.941153123
PW 2012,0.833863254
PS 2012,0.934791056
PA 2012,0.89571578
PG 2012,1.319189545
PY 2012,1.048819466
PE 2012,1.098173019
PH 2012,1.108145806
PN 2012,1.07338771
PL 2012,1.05829565
PT 2012,0.98846521
PR 2012,0.941135847
QA 2012,1.193296445
RE 2012,1.04382518
RO 2012,0.910513636
RU 2012,1.412022988
RW 2012,1.155354217
BL 2012,1.04382518
SH 2012,1.07338771
KN 2012,0.883073101
LC 2012,0.786897562
MF 2012,1.04382518
PM 2012,1.04382518
VC 2012,0.93073642
WS 2012,1.008412128
SM 2012,0.948372135
ST 2012,0.773744028
SA 2012,1.103132311
SN 2012,1.031223905
RS 2012,0.923922985
SC 2012,0.855830878
SL 2012,1.187317064
SG 2012,1.012626351
SX 2012,1.0417221
SK 2012,1.05879499
SI 2012,1.00972567
SB 2012,0.921454975
SO 2012,1
ZA 2012,1.182964541
GS 2012,1.07338771
SS 2012,1.426299286
ES 2012,1.05162145
LK 2012,1.034632383
SD 2012,2.058184208
SR 2012,1.363269084
SJ 2012,1.29233833
SZ 2012,1.211304044
SE 2012,1.1534535
CH 2012,1.06579073
SY 2012,1
TW 2012,0.963017579
TJ 2012,1.523865088
TZ 2012,0.986375842
TH 2012,0.970796153
TL 2012,1.970737235
TG 2012,1.00829793
TK 2012,1.03930034
TO 2012,1.152235933
TT 2012,1.034645931
TN 2012,1.298645622
TR 2012,1.593689478
TM 2012,1.40329642
TC 2012,1.07338771
TV 2012,1.055358016
UG 2012,1.089316571
UA 2012,1.191610885
AE 2012,1.126933035
GB 2012,1.07338771
UM 2012,0.90563469
US 2012,0.90563469
UY 2012,1.007438156
UZ 2012,1.857700261
VU 2012,0.982860192
VE 2012,2.271948388
VN 2012,0.904334887
VG 2012,1.07338771
VI 2012,0.90563469
WF 2012,1.04382518
EH 2012,1.014507426
YE 2012,0.953896117
ZM 2012,1.247320474
ZW 2012,0.722103606
Total DAC 2012,1.04247023
EU Institutions 2012,1.01959586
AF 2013,1.226882753
AX 2013,1.05551804
AL 2013,0.953461138
DZ 2013,1.396450382
AS 2013,0.9215279
AD 2013,1.08652692
AO 2013,1.396556398
AI 2013,1.07919959
AQ 2013,0.9215279
AG 2013,0.855052902
AR 2013,1.094822027
AM 2013,1.064140359
AW 2013,0.979615187
AU 2013,1.21268146
AT 2013,1.02951464
AZ 2013,1.679177804
BS 2013,0.840388131
BH 2013,1.04771376
BD 2013,0.753590148
BB 2013,0.934085525
BY 2013,1.250158137
BE 2013,1.04613804
BZ 2013,0.920655185
BJ 2013,1.132941075
BM 2013,1.07919959
BT 2013,0.923571055
BO 2013,0.976373572
BQ 2013,1.07071889
BA 2013,1.013632234
BW 2013,0.979446923
BV 2013,1.31113361
BR 2013,1.29130143
IO 2013,1.07919959
BN 2013,1.252557362
BG 2013,0.974550508
BF 2013,1.092409852
BI 2013,0.847632498
CV 2013,1.041223702
KH 2013,0.874983391
CM 2013,1.068711086
CA 2013,1.1849338
KY 2013,1.07919959
CF 2013,0.554006947
TD 2013,1.213104237
CL 2013,1.041180131
CN 2013,0.990673734
CX 2013,1.21268146
CC 2013,1.21268146
CO 2013,1.345653134
KM 2013,1.096254405
CD 2013,0.933188846
CG 2013,1.335419721
CK 2013,1.08635185
CR 2013,0.978290599
CI 2013,1.090015494
HR 2013,1.034280298
CU 2013,0.855841736
CW 2013,1.08333918
CY 2013,1.011198592
CZ 2013,1.01742001
DK 2013,1.08333918
DJ 2013,0.895049548
DM 2013,0.869943528
DO 2013,0.981866123
EC 2013,0.967496092
EG 2013,1.372485242
SV 2013,0.942382931
GQ 2013,1.242204164
ER 2013,0.617906209
EE 2013,0.948687986
ET 2013,0.911056556
FK 2013,1.07919959
FO 2013,1.08333918
FJ 2013,0.946779146
FI 2013,1.05551804
FR 2013,1.08652692
GF 2013,1.08652692
PF 2013,1.08652692
TF 2013,1.08652692
GA 2013,1.225622615
GM 2013,0.950146028
GE 2013,1.173364298
DE 2013,1.04585146
GH 2013,1.218334494
GI 2013,1.07919959
GR 2013,1.14107827
GL 2013,1.08333918
GD 2013,0.900404896
GP 2013,1.08652692
GU 2013,0.9215279
GT 2013,0.81798094
GG 2013,1.07919959
GN 2013,1.050575464
GW 2013,0.89317209
GY 2013,0.914079056
HT 2013,0.977934514
HM 2013,1.21268146
VA 2013,1.0751313
HN 2013,0.924275047
HK 2013,0.875000576
HU 2013,1.04060492
IS 2013,0.77098407
IN 2013,0.976988208
ID 2013,1.123261668
IR 2013,1.035763324
IQ 2013,1.305289311
IE 2013,1.02740787
IM 2013,1.07919959
IL 2013,0.939715788
IT 2013,1.0751313
JM 2013,0.949156654
JP 2013,1.08940421
JE 2013,1.07919959
JO 2013,0.912018541
KZ 2013,1.552233268
KE 2013,0.820634096
KI 2013,1.184820461
KP 2013,1
KR 2013,0.92156498
XK 2013,1.053132821
KW 2013,1.2419052
KG 2013,1.186075685
LA 2013,0.948902993
LV 2013,1.000872068
LB 2013,0.887541959
LS 2013,1.006871039
LR 2013,1.037125982
LY 2013,0.9980293
LI 2013,1.07868146
LT 2013,1.016587347
LU 2013,1.0401318
MO 2013,0.879511611
MK 2013,0.974900906
MG 2013,1.056780988
MW 2013,0.951730891
MY 2013,1.161348481
MV 2013,0.832157851
ML 2013,0.998673403
MT 2013,0.991683307
MH 2013,0.933380055
MQ 2013,1.08652692
MR 2013,1.272282106
MU 2013,1.02101691
YT 2013,1.08652692
MX 2013,1.180801212
FM 2013,0.805000028
MD 2013,1.035071031
MC 2013,1.08652692
MN 2013,1.265444867
ME 2013,0.952798453
MS 2013,1.07919959
MA 2013,1.070648509
MZ 2013,1.52303682
MM 2013,1.198255408
NA 2013,1.046134072
NR 2013,1.873127635
NP 2013,0.823767519
NL 2013,1.07071889
NC 2013,1.08652692
NZ 2013,1.08635185
NI 2013,1.055838044
NE 2013,1.072786973
NG 2013,1.496549309
NU 2013,1.08635185
NF 2013,1.21268146
MP 2013,0.9215279
NO 2013,1.31113361
OM 2013,1.175031344
PK 2013,0.936962005
PW 2013,0.8664359
PS 2013,0.97282576
PA 2013,0.920270835
PG 2013,1.25846129
PY 2013,1.222481851
PE 2013,1.080441055
PH 2013,1.129030206
PN 2013,1.07919959
PL 2013,1.09233568
PT 2013,1.04397062
PR 2013,0.949060589
QA 2013,1.212434369
RE 2013,1.08652692
RO 2013,0.994903823
RU 2013,1.415158893
RW 2013,1.091094463
BL 2013,1.08652692
SH 2013,1.07919959
KN 2013,0.947609827
LC 2013,0.813169958
MF 2013,1.08652692
PM 2013,1.08652692
VC 2013,0.955504029
WS 2013,1.064495399
SM 2013,1.065724624
ST 2013,0.899771338
SA 2013,1.061676654
SN 2013,1.043472899
RS 2013,1.039486294
SC 2013,1.05876015
SL 2013,1.334080211
SG 2013,1.010522939
SX 2013,1.08333918
SK 2013,1.09924623
SI 2013,1.05966335
SB 2013,0.935905294
SO 2013,0.824534538
ZA 2013,1.071194415
GS 2013,1.07919959
SS 2013,3.977536047
ES 2013,1.09057749
LK 2013,1.029442952
SD 2013,2.165930627
SR 2013,1.371740405
SJ 2013,1.31113361
SZ 2013,1.081377315
SE 2013,1.21033137
CH 2013,1.07868146
SY 2013,1
TW 2013,0.973375856
TJ 2013,1.569184005
TZ 2013,1.087445895
TH 2013,0.957090903
TL 2013,1.588037688
TG 2013,1.055557007
TK 2013,1.08635185
TO 2013,1.089669529
TT 2013,1.081363883
TN 2013,1.282185018
TR 2013,1.65413102
TM 2013,1.407969807
TC 2013,1.07919959
TV 2013,1.09266952
UG 2013,1.116468885
UA 2013,1.239689018
AE 2013,1.123241648
GB 2013,1.07919959
UM 2013,0.9215279
US 2013,0.9215279
UY 2013,1.09195757
UZ 2013,1.876061297
VU 2013,0.990728501
VE 2013,1.521107447
VN 2013,0.944179287
VG 2013,1.07919959
VI 2013,0.9215279
WF 2013,1.08652692
EH 2013,1.070648509
YE 2013,1.063545922
ZM 2013,1.274795111
ZW 2013,0.690420011
Total DAC 2013,1.05118293
EU Institutions 2013,1.0661443
AF 2014,1.157507959
AX 2014,1.07249151
AL 2014,0.977396858
DZ 2014,1.384669593
AS 2014,0.93857959
AD 2014,1.0920767
AO 2014,1.418251034
AI 2014,1.15716012
AQ 2014,0.93857959
AG 2014,0.909940757
AR 2014,1.019322801
AM 2014,1.075351794
AW 2014,0.965597079
AU 2014,1.13690486
AT 2014,1.05102641
AZ 2014,1.609584421
BS 2014,0.894694767
BH 2014,1.019782336
BD 2014,0.819348067
BB 2014,0.950921131
BY 2014,1.291585759
BE 2014,1.05571766
BZ 2014,0.961075739
BJ 2014,1.121613288
BM 2014,1.15716012
BT 2014,0.994000772
BO 2014,0.983924938
BQ 2014,1.07270028
BA 2014,1.011042101
BW 2014,0.959295602
BV 2014,1.2264937
BR 2014,1.245108155
IO 2014,1.15716012
BN 2014,1.209355327
BG 2014,0.991744022
BF 2014,1.069779359
BI 2014,0.891601641
CV 2014,1.038194321
KH 2014,0.893948576
CM 2014,1.0952474
CA 2014,1.12652685
KY 2014,1.15716012
CF 2014,0.974612027
TD 2014,1.23386271
CL 2014,0.936562912
CN 2014,1.002645256
CX 2014,1.13690486
CC 2014,1.13690486
CO 2014,1.284340256
KM 2014,1.079273896
CD 2014,0.945229276
CG 2014,1.299394332
CK 2014,1.12421006
CR 2014,0.972597672
CI 2014,1.130778101
HR 2014,1.03256747
CU 2014,0.870830783
CW 2014,1.09421323
CY 2014,1.047123564
CZ 2014,0.98238744
DK 2014,1.09421323
DJ 2014,0.971016677
DM 2014,0.917368407
DO 2014,1.003402606
EC 2014,0.985822337
EG 2014,1.421989266
SV 2014,0.947041196
GQ 2014,1.283590016
ER 2014,0.665683981
EE 2014,0.991725014
ET 2014,0.961575818
FK 2014,1.15716012
FO 2014,1.09421323
FJ 2014,1.047842555
FI 2014,1.07249151
FR 2014,1.0920767
GF 2014,1.0920767
PF 2014,1.0920767
TF 2014,1.0920767
GA 2014,1.199050404
GM 2014,0.825485691
GE 2014,1.161421797
DE 2014,1.06469238
GH 2014,0.961706774
GI 2014,1.15716012
GR 2014,1.11834104
GL 2014,1.09421323
GD 2014,0.951628846
GP 2014,1.0920767
GU 2014,0.93857959
GT 2014,0.860166973
GG 2014,1.15716012
GN 2014,1.059183726
GW 2014,0.871395542
GY 2014,0.896612423
HT 2014,0.970190213
HM 2014,1.13690486
VA 2014,1.08423208
HN 2014,0.960259771
HK 2014,0.897199989
HU 2014,1.03692402
IS 2014,0.83688607
IN 2014,1.008560293
ID 2014,1.038809365
IR 2014,1.10992072
IQ 2014,1.213149452
IE 2014,1.02577982
IM 2014,1.15716012
IL 2014,0.954465063
IT 2014,1.08423208
JM 2014,0.92026503
JP 2014,1.02195702
JE 2014,1.15716012
JO 2014,0.945886237
KZ 2014,1.37019105
KE 2014,0.864417022
KI 2014,1.103673392
KP 2014,1
KR 2014,0.96663517
XK 2014,1.063429126
KW 2014,1.146515455
KG 2014,1.088902587
LA 2014,0.975949455
LV 2014,1.013841395
LB 2014,0.891269883
LS 2014,1.014514617
LR 2014,0.978035545
LY 2014,0.725541476
LI 2014,1.08549625
LT 2014,1.024644469
LU 2014,1.06791345
MO 2014,0.849165224
MK 2014,0.994879645
MG 2014,1.04128296
MW 2014,0.99139289
MY 2014,1.160013926
MV 2014,0.870395095
ML 2014,1.057207129
MT 2014,1.05526355
MH 2014,0.885455525
MQ 2014,1.0920767
MR 2014,1.146454528
MU 2014,1.042695757
YT 2014,1.0920767
MX 2014,1.201701995
FM 2014,0.841172989
MD 2014,0.950577283
MC 2014,1.0920767
MN 2014,1.101380744
ME 2014,0.945631861
MS 2014,1.15716012
MA 2014,1.055410071
MZ 2014,1.486105688
MM 2014,1.200054905
NA 2014,0.995837736
NR 2014,1.5032056
NP 2014,0.821145084
NL 2014,1.07270028
NC 2014,1.0920767
NZ 2014,1.12421006
NI 2014,1.088486998
NE 2014,1.093759026
NG 2014,1.548795783
NU 2014,1.12421006
NF 2014,1.13690486
MP 2014,0.93857959
NO 2014,1.2264937
OM 2014,1.158560892
PK 2014,0.948517203
PW 2014,0.956599881
PS 2014,0.969999763
PA 2014,0.942426397
PG 2014,1.323224491
PY 2014,1.176990735
PE 2014,1.018745169
PH 2014,1.103992458
PN 2014,1.15716012
PL 2014,1.09963711
PT 2014,1.05062895
PR 2014,0.951942495
QA 2014,1.205028241
RE 2014,1.0920767
RO 2014,1.004803205
RU 2014,1.24662578
RW 2014,1.095868938
BL 2014,1.0920767
SH 2014,1.15716012
KN 2014,0.981426426
LC 2014,0.871623164
MF 2014,1.0920767
PM 2014,1.0920767
VC 2014,0.946773098
WS 2014,1.050784457
SM 2014,1.072125689
ST 2014,0.988841238
SA 2014,1.047207123
SN 2014,1.058223248
RS 2014,0.982455977
SC 2014,1.00982612
SL 2014,1.126437623
SG 2014,0.986903956
SX 2014,1.09421323
SK 2014,1.09642414
SI 2014,1.06378958
SB 2014,0.942648533
SO 2014,0.839602052
ZA 2014,0.999843554
GS 2014,1.15716012
SS 2014,3.108027836
ES 2014,1.0874196
LK 2014,1.063136471
SD 2014,2.365113322
SR 2014,1.357211815
SJ 2014,1.2264937
SZ 2014,1.001445277
SE 2014,1.16891242
CH 2014,1.08549625
SY 2014,1
TW 2014,0.987618362
TJ 2014,1.575908034
TZ 2014,1.113894835
TH 2014,0.903230641
TL 2014,1.280410595
TG 2014,1.051963761
TK 2014,1.12421006
TO 2014,1.107860127
TT 2014,1.071259852
TN 2014,1.283567528
TR 2014,1.498372751
TM 2014,1.418677871
TC 2014,1.15716012
TV 2014,1.038840624
UG 2014,1.195771065
UA 2014,0.903097654
AE 2014,1.104922237
GB 2014,1.15716012
UM 2014,0.93857959
US 2014,0.93857959
UY 2014,1.038206964
UZ 2014,1.937431164
VU 2014,0.987551658
VE 2014,1.359730395
VN 2014,0.973990227
VG 2014,1.15716012
VI 2014,0.93857959
WF 2014,1.0920767
EH 2014,1.055410071
YE 2014,1.085234128
ZM 2014,1.174689042
ZW 2014,0.691295326
Total DAC 2014,1.05530364
EU Institutions 2014,1.07547794
AF 2015,1.095026761
AX 2015,0.91156604
AL 2015,0.826677984
DZ 2015,1.035559
AS 2015,0.94835338
AD 2015,0.9234596
AO 2015,1.07890834
AI 2015,1.08012803
AQ 2015,0.94835338
AG 2015,0.937665265
AR 2015,1.181537865
AM 2015,0.943553745
AW 2015,0.972118706
AU 2015,0.94029544
AT 2015,0.89885899
AZ 2015,1.104445205
BS 2015,0.956433191
BH 2015,0.911064431
BD 2015,0.871693527
BB 2015,0.958447437
BY 2015,0.909468198
BE 2015,0.89445184
BZ 2015,0.960844923
BJ 2015,0.89992317
BM 2015,1.08012803
BT 2015,0.979397498
BO 2015,0.933092381
BQ 2015,0.90387124
BA 2015,0.873166118
BW 2015,0.817346451
BV 2015,0.93108922
BR 2015,0.90908195
IO 2015,1.08012803
BN 2015,0.936565864
BG 2015,0.860493003
BF 2015,0.863192672
BI 2015,0.981335906
CV 2015,0.885918192
KH 2015,0.901658781
CM 2015,0.915184099
CA 2015,0.96470973
KY 2015,1.08012803
CF 2015,0.872364587
TD 2015,0.907477002
CL 2015,0.861588217
CN 2015,0.986088978
CX 2015,0.94029544
CC 2015,0.94029544
CO 2015,0.944374666
KM 2015,0.889114274
CD 2015,0.911757087
CG 2015,0.734141808
CK 2015,0.94677718
CR 2015,1.017557862
CI 2015,0.975058404
HR 2015,0.888174259
CU 2015,0.931008952
CW 2015,0.9181137
CY 2015,0.912506196
CZ 2015,0.8388844
DK 2015,0.9181137
DJ 2015,1.000803947
DM 2015,0.912963584
DO 2015,0.99291564
EC 2015,0.927089523
EG 2015,1.504563991
SV 2015,0.965937069
GQ 2015,0.775103453
ER 2015,0.725158127
EE 2015,0.828995754
ET 2015,1.012898519
FK 2015,1.08012803
FO 2015,0.9181137
FJ 2015,0.95661013
FI 2015,0.91156604
FR 2015,0.9234596
GF 2015,0.9234596
PF 2015,0.9234596
TF 2015,0.9234596
GA 2015,0.909035732
GM 2015,0.938545849
GE 2015,0.943768611
DE 2015,0.90555688
GH 2015,0.857569043
GI 2015,1.08012803
GR 2015,0.93190806
GL 2015,0.9181137
GD 2015,0.969689487
GP 2015,0.9234596
GU 2015,0.94835338
GT 2015,0.896642947
GG 2015,1.08012803
GN 2015,1.023256423
GW 2015,0.858397673
GY 2015,0.896501105
HT 2015,0.938519029
HM 2015,0.94029544
VA 2015,0.91491704
HN 2015,0.989458255
HK 2015,0.926775107
HU 2015,0.88564117
IS 2015,0.78194748
IN 2015,0.96866254
ID 2015,0.95600727
IR 2015,0.953428111
IQ 2015,0.911301677
IE 2015,0.92481306
IM 2015,1.08012803
IL 2015,0.89093408
IT 2015,0.91491704
JM 2015,0.933009115
JP 2015,0.91314219
JE 2015,1.08012803
JO 2015,0.96076895
KZ 2015,1.095062523
KE 2015,0.854641301
KI 2015,1.058329247
KP 2015,1
KR 2015,0.92844278
XK 2015,0.915923877
KW 2015,0.803645016
KG 2015,0.936275756
LA 2015,0.983604375
LV 2015,0.858714913
LB 2015,0.905176256
LS 2015,0.866237649
LR 2015,0.981420018
LY 2015,0.646038064
LI 2015,1.0257933
LT 2015,0.845105755
LU 2015,0.89431491
MO 2015,0.704412796
MK 2015,0.85038229
MG 2015,0.911085348
MW 2015,0.988395674
MY 2015,0.975464657
MV 2015,0.901336803
ML 2015,0.901839559
MT 2015,0.920234928
MH 2015,0.893422379
MQ 2015,0.9234596
MR 2015,0.972536783
MU 2015,0.917835401
YT 2015,0.9234596
MX 2015,1.040876017
FM 2015,0.853525848
MD 2015,0.737298858
MC 2015,0.9234596
MN 2015,0.981062498
ME 2015,0.820719182
MS 2015,1.08012803
MA 2015,0.944844452
MZ 2015,1.245864374
MM 2015,1.013473039
NA 2015,0.853212651
NR 2015,0.940681292
NP 2015,0.82927473
NL 2015,0.90387124
NC 2015,0.9234596
NZ 2015,0.94677718
NI 2015,1.115408017
NE 2015,0.892086767
NG 2015,1.267450114
NU 2015,0.94677718
NF 2015,0.94029544
MP 2015,0.94835338
NO 2015,0.93108922
OM 2015,0.958497386
PK 2015,1.003296134
PW 2015,1.056847953
PS 2015,0.96851169
PA 2015,0.971908043
PG 2015,1.090718622
PY 2015,1.007824044
PE 2015,0.94060855
PH 2015,1.070007245
PN 2015,1.08012803
PL 2015,0.92708879
PT 2015,0.89612236
PR 2015,0.972153574
QA 2015,0.908925616
RE 2015,0.9234596
RO 2015,0.86587695
RU 2015,0.819460578
RW 2015,1.065850459
BL 2015,0.9234596
SH 2015,1.08012803
KN 2015,0.930030946
LC 2015,0.91529691
MF 2015,0.9234596
PM 2015,0.9234596
VC 2015,0.971003774
WS 2015,1.093501974
SM 2015,0.915878979
ST 2015,0.846468091
SA 2015,0.87395046
SN 2015,0.892016785
RS 2015,0.840635267
SC 2015,0.991110145
SL 2015,0.906257213
SG 2015,0.929197893
SX 2015,0.9181137
SK 2015,0.91466362
SI 2015,0.89832105
SB 2015,0.908049362
SO 2015,0.857677352
ZA 2015,0.88859399
GS 2015,1.08012803
SS 2015,2.497096182
ES 2015,0.91409725
LK 2015,1.028814543
SD 2015,2.712479849
SR 2015,1.236672496
SJ 2015,0.93108922
SZ 2015,0.914085181
SE 2015,0.97273514
CH 2015,1.0257933
SY 2015,1
TW 2015,0.940646938
TJ 2015,1.272995006
TZ 2015,0.98961398
TH 2015,0.881155857
TL 2015,1.322339645
TG 2015,0.908448475
TK 2015,0.94677718
TO 2015,1.064648654
TT 2015,0.981180854
TN 2015,1.129841143
TR 2015,1.31130647
TM 2015,1.057930019
TC 2015,1.08012803
TV 2015,0.975560969
UG 2015,1.129789605
UA 2015,0.658968016
AE 2015,0.941254005
GB 2015,1.08012803
UM 2015,0.94835338
US 2015,0.94835338
UY 2015,0.936029291
UZ 2015,1.930008877
VU 2015,0.899612954
VE 2015,2.156045773
VN 2015,0.953728366
VG 2015,1.08012803
VI 2015,0.94835338
WF 2015,0.9234596
EH 2015,0.944844452
YE 2015,1.072188059
ZM 2015,0.877883011
ZW 2015,0.691441014
Total DAC 2015,0.95018422
EU Institutions 2015,0.91125154
AF 2016,1.049840755
AX 2016,0.91058041
AL 2016,0.842429363
DZ 2016,0.962839301
AS 2016,0.95817149
AD 2016,0.92537254
AO 2016,0.930201586
AI 2016,0.97445788
AQ 2016,0.95817149
AG 2016,0.970609425
AR 2016,1.078154096
AM 2016,0.91367227
AW 2016,0.96052695
AU 2016,0.9406241
AT 2016,0.91106988
AZ 2016,0.779804666
BS 2016,0.965807066
BH 2016,0.917697628
BD 2016,0.928532602
BB 2016,0.960592309
BY 2016,0.799411178
BE 2016,0.90722681
BZ 2016,0.956617378
BJ 2016,0.911682573
BM 2016,0.97445788
BT 2016,0.989652359
BO 2016,0.915242409
BQ 2016,0.9054205
BA 2016,0.883675211
BW 2016,0.902136674
BV 2016,0.88067971
BR 2016,0.939395977
IO 2016,0.97445788
BN 2016,0.830486499
BG 2016,0.881979765
BF 2016,0.866536617
BI 2016,0.973545813
CV 2016,0.913453932
KH 2016,0.940829074
CM 2016,0.914010063
CA 2016,0.93770808
KY 2016,0.97445788
CF 2016,0.899549078
TD 2016,0.814057259
CL 2016,0.864355407
CN 2016,0.932644236
CX 2016,0.9406241
CC 2016,0.9406241
CO 2016,0.883953884
KM 2016,0.921648487
CD 2016,0.835169699
CG 2016,0.75557655
CK 2016,0.96209759
CR 2016,1.024596942
CI 2016,0.954403797
HR 2016,0.903213693
CU 2016,0.934793487
CW 2016,0.91967537
CY 2016,0.932334802
CZ 2016,0.85478195
DK 2016,0.91967537
DJ 2016,0.995258855
DM 2016,0.999793711
DO 2016,0.987829613
EC 2016,0.9322119
EG 2016,1.442535266
SV 2016,0.972124175
GQ 2016,0.726816103
ER 2016,0.796471334
EE 2016,0.847443158
ET 2016,1.055442912
FK 2016,0.97445788
FO 2016,0.91967537
FJ 2016,0.962323788
FI 2016,0.91058041
FR 2016,0.92537254
GF 2016,0.92537254
PF 2016,0.92537254
TF 2016,0.92537254
GA 2016,0.853000134
GM 2016,0.960241841
GE 2016,0.92778785
DE 2016,0.91339545
GH 2016,0.938740237
GI 2016,0.97445788
GR 2016,0.9279522
GL 2016,0.91967537
GD 2016,0.970040945
GP 2016,0.92537254
GU 2016,0.95817149
GT 2016,0.927104328
GG 2016,0.97445788
GN 2016,0.964215715
GW 2016,0.909436865
GY 2016,0.953403768
HT 2016,0.847039271
HM 2016,0.9406241
VA 2016,0.92244951
HN 2016,0.986379543
HK 2016,0.938740318
HU 2016,0.88770951
IS 2016,0.86937165
IN 2016,0.976608692
ID 2016,0.98676307
IR 2016,1.043738357
IQ 2016,0.876144371
IE 2016,0.91931275
IM 2016,0.97445788
IL 2016,0.926583983
IT 2016,0.92244951
JM 2016,0.917194024
JP 2016,1.01824682
JE 2016,0.97445788
JO 2016,0.966770878
KZ 2016,0.805613412
KE 2016,0.873847828
KI 2016,0.998979887
KP 2016,1
KR 2016,0.92299332
XK 2016,0.917415883
KW 2016,0.763016258
KG 2016,0.919336442
LA 2016,1.007120164
LV 2016,0.851373378
LB 2016,0.924256074
LS 2016,0.85235283
LR 2016,1.012566589
LY 2016,0.666976075
LI 2016,0.99636558
LT 2016,0.860873856
LU 2016,0.89849542
MO 2016,0.898930499
MK 2016,0.868273193
MG 2016,0.924420574
MW 2016,0.819638269
MY 2016,0.927899094
MV 2016,0.93356463
ML 2016,0.910300283
MT 2016,0.887541547
MH 2016,0.955455487
MQ 2016,0.92537254
MR 2016,0.938347125
MU 2016,0.927291509
YT 2016,0.92537254
MX 2016,0.927969506
FM 2016,0.85648344
MD 2016,0.770963434
MC 2016,0.92537254
MN 2016,0.912350553
ME 2016,0.856719155
MS 2016,0.97445788
MA 2016,0.922886539
MZ 2016,0.873614239
MM 2016,1.003870602
NA 2016,0.779099035
NR 2016,0.934080298
NP 2016,0.794173651
NL 2016,0.9054205
NC 2016,0.92537254
NZ 2016,0.96209759
NI 2016,1.108561709
NE 2016,0.891800353
NG 2016,1.010183384
NU 2016,0.96209759
NF 2016,0.9406241
MP 2016,0.95817149
NO 2016,0.88067971
OM 2016,0.875542914
PK 2016,0.986647845
PW 2016,1.027744979
PS 2016,0.992021693
PA 2016,0.984907296
PG 2016,0.952009574
PY 2016,0.974738879
PE 2016,0.921015369
PH 2016,1.050581185
PN 2016,0.97445788
PL 2016,0.88895747
PT 2016,0.90868345
PR 2016,0.991599069
QA 2016,0.822598977
RE 2016,0.92537254
RO 2016,0.88327831
RU 2016,0.789070383
RW 2016,1.002449883
BL 2016,0.92537254
SH 2016,0.97445788
KN 2016,0.968389348
LC 2016,0.936541675
MF 2016,0.92537254
PM 2016,0.92537254
VC 2016,0.982396202
WS 2016,1.063425
SM 2016,0.923780702
ST 2016,0.890515432
SA 2016,0.827501363
SN 2016,0.898075815
RS 2016,0.84684449
SC 2016,0.978780309
SL 2016,0.994205612
SG 2016,0.932585301
SX 2016,0.91967537
SK 2016,0.90720301
SI 2016,0.9022687
SB 2016,0.943677653
SO 2016,0.889372581
ZA 2016,0.819326125
GS 2016,0.97445788
SS 2016,0.591609723
ES 2016,0.91420938
LK 2016,1.001593909
SD 2016,2.553995672
SR 2016,0.846734248
SJ 2016,0.88067971
SZ 2016,0.842383592
SE 2016,0.97304453
CH 2016,0.99636558
SY 2016,1
TW 2016,0.94334486
